image_id,bbox
forefingerx20_8.jpg,"[3, 0.806640625, 0.47265625, 0.037109375, 0.044921875]"
forefingerx20_9.jpg,"[3, 0.79345703125, 0.59326171875, 0.0244140625, 0.0380859375]"
forefingerx20_10.jpg,"[3, 0.0732421875, 0.724609375, 0.02734375, 0.0390625]"
forefingerx20_11.jpg,"[3, 0.26513671875, 0.69970703125, 0.0380859375, 0.0439453125]"
forefingerx20_12.jpg,"[3, 0.18701171875, 0.2314453125, 0.0498046875, 0.0546875]"
forefingerx20_13.jpg,"[3, 0.8076171875, 0.517578125, 0.033203125, 0.04296875]"
forefingerx20_14.jpg,"[3, 0.50244140625, 0.30517578125, 0.0380859375, 0.0439453125]"
forefingerx20_15.jpg,"[3, 0.79345703125, 0.59326171875, 0.0244140625, 0.0380859375]"
forefingerx20_16.jpg,"[3, 0.87939453125, 0.6962890625, 0.0556640625, 0.056640625]"
forefingerx20_17.jpg,"[3, 0.18310546875, 0.55712890625, 0.0322265625, 0.0419921875]"
forefingerx20_18.jpg,"[3, 0.337890625, 0.58203125, 0.052734375, 0.0546875]"
forefingerx20_19.jpg,"[3, 0.7236328125, 0.71142578125, 0.0390625, 0.0439453125]"
forefingerx20_20.jpg,"[3, 0.10205078125, 0.63916015625, 0.0537109375, 0.0595703125]"
forefingerx20_21.jpg,"[3, 0.20166015625, 0.72509765625, 0.0380859375, 0.0478515625]"
forefingerx20_22.jpg,"[3, 0.85888671875, 0.44873046875, 0.0400390625, 0.0478515625]"
forefingerx20_23.jpg,"[3, 0.2109375, 0.60791015625, 0.02734375, 0.0380859375]"
forefingerx20_24.jpg,"[3, 0.79638671875, 0.55517578125, 0.0302734375, 0.0419921875]"
forefingerx21_0.jpg,"[3, 0.275390625, 0.52392578125, 0.04296875, 0.0673828125]"
forefingerx21_1.jpg,"[3, 0.2197265625, 0.6142578125, 0.095703125, 0.099609375]"
forefingerx21_2.jpg,"[3, 0.42724609375, 0.58642578125, 0.0732421875, 0.0810546875]"
forefingerx21_3.jpg,"[3, 0.21826171875, 0.75048828125, 0.0771484375, 0.0830078125]"
forefingerx21_4.jpg,"[3, 0.4853515625, 0.5546875, 0.0859375, 0.08984375]"
forefingerx21_5.jpg,"[3, 0.6865234375, 0.62548828125, 0.068359375, 0.0791015625]"
forefingerx21_6.jpg,"[3, 0.72412109375, 0.52392578125, 0.0419921875, 0.0673828125]"
forefingerx21_7.jpg,"[3, 0.73291015625, 0.50537109375, 0.0498046875, 0.0732421875]"
forefingerx21_8.jpg,"[3, 0.701171875, 0.60009765625, 0.0625, 0.0771484375]"
forefingerx21_9.jpg,"[3, 0.7939453125, 0.541015625, 0.05078125, 0.076171875]"
forefingerx21_10.jpg,"[3, 0.255859375, 0.22900390625, 0.078125, 0.0830078125]"
forefingerx21_11.jpg,"[3, 0.74560546875, 0.505859375, 0.0595703125, 0.080078125]"
forefingerx21_12.jpg,"[3, 0.72412109375, 0.52392578125, 0.0419921875, 0.0673828125]"
forefingerx21_13.jpg,"[3, 0.28955078125, 0.41748046875, 0.0693359375, 0.0791015625]"
forefingerx21_14.jpg,"[3, 0.2880859375, 0.42041015625, 0.068359375, 0.0791015625]"
forefingerx21_15.jpg,"[3, 0.7236328125, 0.46484375, 0.060546875, 0.078125]"
forefingerx21_16.jpg,"[3, 0.46142578125, 0.4697265625, 0.0615234375, 0.07421875]"
forefingerx21_17.jpg,"[3, 0.7548828125, 0.572265625, 0.046875, 0.07421875]"
forefingerx21_18.jpg,"[3, 0.71484375, 0.4326171875, 0.06640625, 0.078125]"
forefingerx21_19.jpg,"[3, 0.30810546875, 0.61865234375, 0.0673828125, 0.0791015625]"
forefingerx21_20.jpg,"[3, 0.2021484375, 0.14111328125, 0.072265625, 0.0791015625]"
forefingerx21_21.jpg,"[3, 0.2900390625, 0.5830078125, 0.05859375, 0.076171875]"
forefingerx21_22.jpg,"[3, 0.72412109375, 0.52392578125, 0.0419921875, 0.0673828125]"
forefingerx21_23.jpg,"[3, 0.91455078125, 0.6171875, 0.0810546875, 0.08984375]"
forefingerx21_24.jpg,"[3, 0.2841796875, 0.56640625, 0.0546875, 0.07421875]"
forefingerx22_0.jpg,"[3, 0.7099609375, 0.373046875, 0.052734375, 0.056640625]"
forefingerx22_1.jpg,"[3, 0.7392578125, 0.50390625, 0.05078125, 0.05859375]"
forefingerx22_2.jpg,"[3, 0.29345703125, 0.837890625, 0.0517578125, 0.0546875]"
forefingerx22_3.jpg,"[3, 0.26806640625, 0.41796875, 0.0458984375, 0.052734375]"
forefingerx22_4.jpg,"[3, 0.25537109375, 0.478515625, 0.0361328125, 0.044921875]"
forefingerx22_5.jpg,"[3, 0.82373046875, 0.61865234375, 0.0400390625, 0.0478515625]"
forefingerx22_6.jpg,"[3, 0.7451171875, 0.505859375, 0.041015625, 0.048828125]"
forefingerx22_7.jpg,"[3, 0.708984375, 0.37109375, 0.052734375, 0.056640625]"
forefingerx22_8.jpg,"[3, 0.7294921875, 0.41455078125, 0.046875, 0.0537109375]"
forefingerx22_9.jpg,"[3, 0.2158203125, 0.4931640625, 0.041015625, 0.05078125]"
forefingerx22_10.jpg,"[3, 0.2705078125, 0.41162109375, 0.046875, 0.0537109375]"
forefingerx22_11.jpg,"[3, 0.345703125, 0.58154296875, 0.072265625, 0.0751953125]"
forefingerx22_12.jpg,"[3, 0.25439453125, 0.51318359375, 0.0419921875, 0.0498046875]"
forefingerx22_13.jpg,"[3, 0.7978515625, 0.59765625, 0.056640625, 0.0625]"
forefingerx22_14.jpg,"[3, 0.2548828125, 0.4833984375, 0.037109375, 0.046875]"
forefingerx22_15.jpg,"[3, 0.72705078125, 0.40771484375, 0.0478515625, 0.0537109375]"
forefingerx22_16.jpg,"[3, 0.28759765625, 0.375, 0.0517578125, 0.056640625]"
forefingerx22_17.jpg,"[3, 0.3076171875, 0.65771484375, 0.060546875, 0.0634765625]"
forefingerx22_18.jpg,"[3, 0.53564453125, 0.927734375, 0.0830078125, 0.083984375]"
forefingerx22_19.jpg,"[3, 0.56396484375, 0.74853515625, 0.0810546875, 0.0830078125]"
forefingerx22_20.jpg,"[3, 0.7802734375, 0.32470703125, 0.05859375, 0.0634765625]"
forefingerx22_21.jpg,"[3, 0.28857421875, 0.3740234375, 0.0517578125, 0.056640625]"
forefingerx22_22.jpg,"[3, 0.18310546875, 0.41259765625, 0.0732421875, 0.0751953125]"
forefingerx22_23.jpg,"[3, 0.73291015625, 0.42333984375, 0.0458984375, 0.0517578125]"
forefingerx22_24.jpg,"[3, 0.1162109375, 0.57958984375, 0.046875, 0.0576171875]"
forefingerx23_0.jpg,"[3, 0.0458984375, 0.26611328125, 0.046875, 0.0517578125]"
forefingerx23_1.jpg,"[3, 0.7587890625, 0.24853515625, 0.041015625, 0.0458984375]"
forefingerx23_2.jpg,"[3, 0.1494140625, 0.57470703125, 0.041015625, 0.0439453125]"
forefingerx23_3.jpg,"[3, 0.76123046875, 0.255859375, 0.0400390625, 0.04296875]"
forefingerx23_4.jpg,"[3, 0.80859375, 0.31982421875, 0.03515625, 0.0400390625]"
forefingerx23_5.jpg,"[3, 0.8310546875, 0.44873046875, 0.03125, 0.0380859375]"
forefingerx23_6.jpg,"[3, 0.7451171875, 0.259765625, 0.041015625, 0.044921875]"
forefingerx23_7.jpg,"[3, 0.15576171875, 0.40087890625, 0.0283203125, 0.0341796875]"
forefingerx23_8.jpg,"[3, 0.837890625, 0.39794921875, 0.029296875, 0.0361328125]"
forefingerx23_9.jpg,"[3, 0.1767578125, 0.345703125, 0.033203125, 0.0390625]"
forefingerx23_10.jpg,"[3, 0.6455078125, 0.35888671875, 0.048828125, 0.0517578125]"
forefingerx23_11.jpg,"[3, 0.892578125, 0.36865234375, 0.03125, 0.0380859375]"
forefingerx23_13.jpg,"[3, 0.15576171875, 0.40087890625, 0.0283203125, 0.0341796875]"
forefingerx23_14.jpg,"[3, 0.07958984375, 0.587890625, 0.0419921875, 0.046875]"
forefingerx23_15.jpg,"[3, 0.14208984375, 0.49267578125, 0.0361328125, 0.0400390625]"
forefingerx23_16.jpg,"[3, 0.15576171875, 0.40087890625, 0.0283203125, 0.0341796875]"
forefingerx23_17.jpg,"[3, 0.1455078125, 0.5498046875, 0.0390625, 0.04296875]"
forefingerx23_18.jpg,"[3, 0.19287109375, 0.3154296875, 0.0361328125, 0.041015625]"
forefingerx23_19.jpg,"[3, 0.41259765625, 0.013671875, 0.0556640625, 0.02734375]"
forefingerx23_20.jpg,"[3, 0.16845703125, 0.3642578125, 0.0322265625, 0.037109375]"
forefingerx23_21.jpg,"[3, 0.83984375, 0.390625, 0.029296875, 0.03515625]"
forefingerx23_22.jpg,"[3, 0.85302734375, 0.4482421875, 0.0322265625, 0.037109375]"
forefingerx23_23.jpg,"[3, 0.15576171875, 0.40087890625, 0.0283203125, 0.0341796875]"
forefingerx23_24.jpg,"[3, 0.8466796875, 0.4130859375, 0.029296875, 0.03515625]"
forefingerx24_0.jpg,"[3, 0.6748046875, 0.2109375, 0.056640625, 0.068359375]"
forefingerx24_1.jpg,"[3, 0.73974609375, 0.2626953125, 0.0439453125, 0.060546875]"
forefingerx24_2.jpg,"[3, 0.74560546875, 0.26806640625, 0.0419921875, 0.0595703125]"
forefingerx24_3.jpg,"[3, 0.17822265625, 0.39404296875, 0.0634765625, 0.0712890625]"
forefingerx24_4.jpg,"[3, 0.1865234375, 0.373046875, 0.060546875, 0.0703125]"
forefingerx24_5.jpg,"[3, 0.17626953125, 0.4013671875, 0.0634765625, 0.072265625]"
forefingerx24_6.jpg,"[3, 0.8115234375, 0.3701171875, 0.060546875, 0.0703125]"
forefingerx24_7.jpg,"[3, 0.720703125, 0.24462890625, 0.048828125, 0.0634765625]"
forefingerx24_8.jpg,"[3, 0.671875, 0.208984375, 0.056640625, 0.068359375]"
forefingerx24_9.jpg,"[3, 0.77490234375, 0.3037109375, 0.0498046875, 0.064453125]"
forefingerx24_11.jpg,"[3, 0.1767578125, 0.404296875, 0.068359375, 0.076171875]"
forefingerx24_12.jpg,"[3, 0.6015625, 0.177734375, 0.06640625, 0.072265625]"
forefingerx24_13.jpg,"[3, 0.74560546875, 0.26806640625, 0.0419921875, 0.0595703125]"
forefingerx24_15.jpg,"[3, 0.8271484375, 0.33056640625, 0.060546875, 0.0732421875]"
forefingerx24_16.jpg,"[3, 0.21826171875, 0.31201171875, 0.0517578125, 0.0654296875]"
forefingerx24_17.jpg,"[3, 0.1884765625, 0.36865234375, 0.060546875, 0.0712890625]"
forefingerx24_19.jpg,"[3, 0.763671875, 0.2890625, 0.046875, 0.0625]"
forefingerx24_20.jpg,"[3, 0.20361328125, 0.33642578125, 0.0556640625, 0.0673828125]"
forefingerx24_21.jpg,"[3, 0.765625, 0.29150390625, 0.046875, 0.0634765625]"
forefingerx24_22.jpg,"[3, 0.28955078125, 0.2431640625, 0.0498046875, 0.06640625]"
forefingerx24_23.jpg,"[3, 0.3671875, 0.197265625, 0.064453125, 0.07421875]"
forefingerx24_24.jpg,"[3, 0.3076171875, 0.2216796875, 0.0546875, 0.06640625]"
forefingerx25_0.jpg,"[3, 0.41015625, 0.470703125, 0.095703125, 0.099609375]"
forefingerx25_1.jpg,"[3, 0.25732421875, 0.55615234375, 0.0556640625, 0.0732421875]"
forefingerx25_2.jpg,"[3, 0.41796875, 0.5380859375, 0.060546875, 0.0703125]"
forefingerx25_3.jpg,"[3, 0.30712890625, 0.6572265625, 0.0556640625, 0.072265625]"
forefingerx25_4.jpg,"[3, 0.279296875, 0.61572265625, 0.04296875, 0.0654296875]"
forefingerx25_5.jpg,"[3, 0.05810546875, 0.5634765625, 0.0791015625, 0.087890625]"
forefingerx25_6.jpg,"[3, 0.720703125, 0.61328125, 0.04296875, 0.064453125]"
forefingerx25_7.jpg,"[3, 0.28076171875, 0.61767578125, 0.0439453125, 0.0654296875]"
forefingerx25_8.jpg,"[3, 0.291015625, 0.634765625, 0.048828125, 0.068359375]"
forefingerx25_9.jpg,"[3, 0.72021484375, 0.705078125, 0.0634765625, 0.078125]"
forefingerx25_10.jpg,"[3, 0.63916015625, 0.70556640625, 0.0673828125, 0.0771484375]"
forefingerx25_11.jpg,"[3, 0.2509765625, 0.5107421875, 0.064453125, 0.076171875]"
forefingerx25_12.jpg,"[3, 0.73291015625, 0.5849609375, 0.0498046875, 0.068359375]"
forefingerx25_13.jpg,"[3, 0.33154296875, 0.68310546875, 0.0615234375, 0.0751953125]"
forefingerx25_14.jpg,"[3, 0.720703125, 0.61328125, 0.04296875, 0.064453125]"
forefingerx25_15.jpg,"[3, 0.748046875, 0.5048828125, 0.06640625, 0.076171875]"
forefingerx25_16.jpg,"[3, 0.70263671875, 0.64306640625, 0.0517578125, 0.0693359375]"
forefingerx25_17.jpg,"[3, 0.2509765625, 0.5, 0.06640625, 0.076171875]"
forefingerx25_18.jpg,"[3, 0.2822265625, 0.62060546875, 0.044921875, 0.0654296875]"
forefingerx25_19.jpg,"[3, 0.03271484375, 0.716796875, 0.0439453125, 0.076171875]"
forefingerx25_20.jpg,"[3, 0.3798828125, 0.48974609375, 0.07421875, 0.0888671875]"
forefingerx25_21.jpg,"[3, 0.2333984375, 0.42236328125, 0.060546875, 0.0693359375]"
forefingerx25_22.jpg,"[3, 0.634765625, 0.70849609375, 0.068359375, 0.0771484375]"
forefingerx25_23.jpg,"[3, 0.75927734375, 0.705078125, 0.1005859375, 0.103515625]"
forefingerx25_24.jpg,"[3, 0.29541015625, 0.7060546875, 0.0634765625, 0.080078125]"
forefingerx26_0.jpg,"[3, 0.482421875, 0.90966796875, 0.1796875, 0.1806640625]"
forefingerx26_1.jpg,"[3, 0.64892578125, 0.62255859375, 0.1005859375, 0.1181640625]"
forefingerx26_2.jpg,"[3, 0.337890625, 0.42041015625, 0.1328125, 0.1455078125]"
forefingerx26_3.jpg,"[3, 0.5634765625, 0.69384765625, 0.162109375, 0.1708984375]"
forefingerx26_4.jpg,"[3, 0.400390625, 0.666015625, 0.134765625, 0.14453125]"
forefingerx26_5.jpg,"[3, 0.38330078125, 0.654296875, 0.1259765625, 0.138671875]"
forefingerx26_6.jpg,"[3, 0.33642578125, 0.6044921875, 0.1142578125, 0.12890625]"
forefingerx26_7.jpg,"[3, 0.3662109375, 0.88720703125, 0.18359375, 0.1865234375]"
forefingerx26_8.jpg,"[3, 0.3681640625, 0.64208984375, 0.115234375, 0.1298828125]"
forefingerx26_9.jpg,"[3, 0.37939453125, 0.54833984375, 0.1982421875, 0.2001953125]"
forefingerx26_10.jpg,"[3, 0.52880859375, 0.3251953125, 0.1396484375, 0.14453125]"
forefingerx26_11.jpg,"[3, 0.37158203125, 0.75048828125, 0.1611328125, 0.1669921875]"
forefingerx26_12.jpg,"[3, 0.57568359375, 0.677734375, 0.1435546875, 0.150390625]"
forefingerx26_13.jpg,"[3, 0.56884765625, 0.6806640625, 0.1455078125, 0.15234375]"
forefingerx26_14.jpg,"[3, 0.35009765625, 0.62255859375, 0.1005859375, 0.1181640625]"
forefingerx26_15.jpg,"[3, 0.7255859375, 0.53076171875, 0.154296875, 0.1611328125]"
forefingerx26_16.jpg,"[3, 0.6416015625, 0.630859375, 0.107421875, 0.123046875]"
forefingerx26_17.jpg,"[3, 0.5791015625, 0.74072265625, 0.201171875, 0.2021484375]"
forefingerx26_18.jpg,"[3, 0.59423828125, 0.6689453125, 0.1435546875, 0.154296875]"
forefingerx26_19.jpg,"[3, 0.67724609375, 0.61279296875, 0.1201171875, 0.1357421875]"
forefingerx26_20.jpg,"[3, 0.92578125, 0.4990234375, 0.1484375, 0.19921875]"
forefingerx26_21.jpg,"[3, 0.36865234375, 0.642578125, 0.1162109375, 0.130859375]"
forefingerx26_22.jpg,"[3, 0.712890625, 0.3681640625, 0.095703125, 0.109375]"
forefingerx26_23.jpg,"[3, 0.56982421875, 0.55712890625, 0.1728515625, 0.1767578125]"
forefingerx26_24.jpg,"[3, 0.34423828125, 0.48193359375, 0.1826171875, 0.1884765625]"
forefingerx27_0.jpg,"[3, 0.49365234375, 0.36376953125, 0.0087890625, 0.0126953125]"
forefingerx27_1.jpg,"[3, 0.46240234375, 0.369140625, 0.0107421875, 0.013671875]"
forefingerx27_2.jpg,"[3, 0.44775390625, 0.375, 0.0107421875, 0.013671875]"
forefingerx27_3.jpg,"[3, 0.548828125, 0.25830078125, 0.013671875, 0.0166015625]"
forefingerx27_4.jpg,"[3, 0.525390625, 0.3662109375, 0.009765625, 0.013671875]"
forefingerx27_5.jpg,"[3, 0.57177734375, 0.38427734375, 0.0126953125, 0.0146484375]"
forefingerx27_6.jpg,"[3, 0.53662109375, 0.369140625, 0.0107421875, 0.013671875]"
forefingerx27_7.jpg,"[3, 0.669921875, 0.21142578125, 0.013671875, 0.0166015625]"
forefingerx27_8.jpg,"[3, 0.69775390625, 0.5361328125, 0.0107421875, 0.013671875]"
forefingerx27_9.jpg,"[3, 0.537109375, 0.369140625, 0.01171875, 0.013671875]"
forefingerx27_10.jpg,"[3, 0.697265625, 0.28955078125, 0.01171875, 0.0126953125]"
forefingerx27_11.jpg,"[3, 0.45947265625, 0.3701171875, 0.0107421875, 0.013671875]"
forefingerx27_12.jpg,"[3, 0.67138671875, 0.306640625, 0.0126953125, 0.015625]"
forefingerx27_13.jpg,"[3, 0.49853515625, 0.36376953125, 0.0087890625, 0.0126953125]"
forefingerx27_14.jpg,"[3, 0.49365234375, 0.36376953125, 0.0087890625, 0.0126953125]"
forefingerx27_15.jpg,"[3, 0.43701171875, 0.37890625, 0.0126953125, 0.013671875]"
forefingerx27_16.jpg,"[3, 0.53857421875, 0.369140625, 0.0107421875, 0.013671875]"
forefingerx27_17.jpg,"[3, 0.4755859375, 0.36572265625, 0.009765625, 0.0126953125]"
forefingerx27_18.jpg,"[3, 0.5712890625, 0.38427734375, 0.013671875, 0.0146484375]"
forefingerx27_19.jpg,"[3, 0.458984375, 0.34619140625, 0.009765625, 0.0126953125]"
forefingerx27_20.jpg,"[3, 0.359375, 0.22705078125, 0.01171875, 0.0126953125]"
forefingerx27_21.jpg,"[3, 0.5419921875, 0.37060546875, 0.01171875, 0.0146484375]"
forefingerx27_22.jpg,"[3, 0.5380859375, 0.400390625, 0.013671875, 0.015625]"
forefingerx27_23.jpg,"[3, 0.43310546875, 0.38134765625, 0.0126953125, 0.0146484375]"
forefingerx27_24.jpg,"[3, 0.53173828125, 0.36767578125, 0.0107421875, 0.0126953125]"
forefingerx28_0.jpg,"[3, 0.4609375, 0.40234375, 0.046875, 0.0859375]"
forefingerx28_1.jpg,"[3, 0.662109375, 0.58935546875, 0.072265625, 0.0888671875]"
forefingerx28_2.jpg,"[3, 0.736328125, 0.39599609375, 0.1015625, 0.1123046875]"
forefingerx28_3.jpg,"[3, 0.533203125, 0.39208984375, 0.072265625, 0.1005859375]"
forefingerx28_4.jpg,"[3, 0.58154296875, 0.4326171875, 0.0712890625, 0.095703125]"
forefingerx28_5.jpg,"[3, 0.54296875, 0.564453125, 0.111328125, 0.11328125]"
forefingerx28_6.jpg,"[3, 0.44921875, 0.40771484375, 0.048828125, 0.0869140625]"
forefingerx28_7.jpg,"[3, 0.49072265625, 0.39794921875, 0.0732421875, 0.0986328125]"
forefingerx28_8.jpg,"[3, 0.521484375, 0.39697265625, 0.060546875, 0.0908203125]"
forefingerx28_9.jpg,"[3, 0.4560546875, 0.404296875, 0.04296875, 0.083984375]"
forefingerx28_10.jpg,"[3, 0.70556640625, 0.33837890625, 0.0615234375, 0.0810546875]"
forefingerx28_11.jpg,"[3, 0.5234375, 0.3974609375, 0.05859375, 0.08984375]"
forefingerx28_12.jpg,"[3, 0.62890625, 0.462890625, 0.064453125, 0.0859375]"
forefingerx28_13.jpg,"[3, 0.54345703125, 0.39111328125, 0.0732421875, 0.1025390625]"
forefingerx28_14.jpg,"[3, 0.50439453125, 0.39453125, 0.0771484375, 0.09375]"
forefingerx28_15.jpg,"[3, 0.54296875, 0.404296875, 0.04296875, 0.083984375]"
forefingerx28_16.jpg,"[3, 0.4892578125, 0.39501953125, 0.068359375, 0.0927734375]"
forefingerx28_17.jpg,"[3, 0.54296875, 0.404296875, 0.04296875, 0.083984375]"
forefingerx28_18.jpg,"[3, 0.5048828125, 0.39453125, 0.076171875, 0.09375]"
forefingerx28_19.jpg,"[3, 0.70654296875, 0.3837890625, 0.0634765625, 0.078125]"
forefingerx28_20.jpg,"[3, 0.47021484375, 0.40869140625, 0.0478515625, 0.0888671875]"
forefingerx28_21.jpg,"[3, 0.4619140625, 0.40185546875, 0.048828125, 0.0849609375]"
forefingerx28_22.jpg,"[3, 0.47216796875, 0.43359375, 0.0517578125, 0.091796875]"
forefingerx28_23.jpg,"[3, 0.5458984375, 0.384765625, 0.044921875, 0.0859375]"
forefingerx28_24.jpg,"[3, 0.40234375, 0.3271484375, 0.095703125, 0.1015625]"
forefingerx29_0.jpg,"[3, 0.58642578125, 0.54736328125, 0.0341796875, 0.0478515625]"
forefingerx29_1.jpg,"[3, 0.57666015625, 0.5615234375, 0.0283203125, 0.044921875]"
forefingerx29_2.jpg,"[3, 0.40869140625, 0.572265625, 0.0439453125, 0.0546875]"
forefingerx29_3.jpg,"[3, 0.58544921875, 0.548828125, 0.0341796875, 0.046875]"
forefingerx29_4.jpg,"[3, 0.23388671875, 0.3671875, 0.0419921875, 0.05078125]"
forefingerx29_5.jpg,"[3, 0.42138671875, 0.560546875, 0.0283203125, 0.04296875]"
forefingerx29_6.jpg,"[3, 0.48828125, 0.775390625, 0.048828125, 0.060546875]"
forefingerx29_7.jpg,"[3, 0.45166015625, 0.4130859375, 0.0634765625, 0.064453125]"
forefingerx29_8.jpg,"[3, 0.40185546875, 0.51416015625, 0.0458984375, 0.0517578125]"
forefingerx29_9.jpg,"[3, 0.57470703125, 0.5634765625, 0.0302734375, 0.044921875]"
forefingerx29_10.jpg,"[3, 0.59228515625, 0.5341796875, 0.0400390625, 0.05078125]"
forefingerx29_11.jpg,"[3, 0.42138671875, 0.560546875, 0.0283203125, 0.04296875]"
forefingerx29_12.jpg,"[3, 0.56591796875, 0.5830078125, 0.0419921875, 0.052734375]"
forefingerx29_13.jpg,"[3, 0.44970703125, 0.53369140625, 0.0419921875, 0.0556640625]"
forefingerx29_14.jpg,"[3, 0.4111328125, 0.54443359375, 0.03515625, 0.0478515625]"
forefingerx29_15.jpg,"[3, 0.57763671875, 0.560546875, 0.0283203125, 0.04296875]"
forefingerx29_16.jpg,"[3, 0.5888671875, 0.564453125, 0.033203125, 0.048828125]"
forefingerx29_17.jpg,"[3, 0.34033203125, 0.7197265625, 0.0556640625, 0.060546875]"
forefingerx29_18.jpg,"[3, 0.5712890625, 0.56787109375, 0.033203125, 0.0458984375]"
forefingerx29_19.jpg,"[3, 0.40185546875, 0.51416015625, 0.0458984375, 0.0517578125]"
forefingerx29_20.jpg,"[3, 0.55810546875, 0.58935546875, 0.0478515625, 0.0576171875]"
forefingerx29_21.jpg,"[3, 0.40869140625, 0.53857421875, 0.0380859375, 0.0498046875]"
forefingerx29_22.jpg,"[3, 0.39794921875, 0.60009765625, 0.0478515625, 0.0576171875]"
forefingerx29_23.jpg,"[3, 0.1171875, 0.43603515625, 0.06640625, 0.0693359375]"
forefingerx29_24.jpg,"[3, 0.44189453125, 0.61279296875, 0.0380859375, 0.0537109375]"
forefingerx3_0.jpg,"[3, 0.08837890625, 0.375, 0.1279296875, 0.154296875]"
forefingerx3_1.jpg,"[3, 0.63232421875, 0.36572265625, 0.1005859375, 0.1298828125]"
forefingerx3_2.jpg,"[3, 0.685546875, 0.46826171875, 0.09765625, 0.1279296875]"
forefingerx3_3.jpg,"[3, 0.66796875, 0.4150390625, 0.068359375, 0.115234375]"
forefingerx3_4.jpg,"[3, 0.66796875, 0.41455078125, 0.068359375, 0.1142578125]"
forefingerx3_5.jpg,"[3, 0.5146484375, 0.3203125, 0.140625, 0.150390625]"
forefingerx3_6.jpg,"[3, 0.33056640625, 0.416015625, 0.0673828125, 0.11328125]"
forefingerx3_7.jpg,"[3, 0.33056640625, 0.416015625, 0.0673828125, 0.11328125]"
forefingerx3_8.jpg,"[3, 0.59130859375, 0.5830078125, 0.0849609375, 0.115234375]"
forefingerx3_9.jpg,"[3, 0.61328125, 0.34912109375, 0.111328125, 0.1318359375]"
forefingerx3_10.jpg,"[3, 0.36669921875, 0.34814453125, 0.1083984375, 0.1357421875]"
forefingerx3_11.jpg,"[3, 0.365234375, 0.3671875, 0.099609375, 0.12890625]"
forefingerx3_12.jpg,"[3, 0.3525390625, 0.38134765625, 0.08984375, 0.1259765625]"
forefingerx3_13.jpg,"[3, 0.85009765625, 0.55126953125, 0.1240234375, 0.1337890625]"
forefingerx3_14.jpg,"[3, 0.6611328125, 0.40283203125, 0.076171875, 0.1181640625]"
forefingerx3_15.jpg,"[3, 0.66845703125, 0.416015625, 0.0673828125, 0.11328125]"
forefingerx3_16.jpg,"[3, 0.3115234375, 0.486328125, 0.10546875, 0.130859375]"
forefingerx3_17.jpg,"[3, 0.74951171875, 0.40673828125, 0.0888671875, 0.1357421875]"
forefingerx3_18.jpg,"[3, 0.33056640625, 0.416015625, 0.0673828125, 0.11328125]"
forefingerx3_19.jpg,"[3, 0.33056640625, 0.416015625, 0.0673828125, 0.11328125]"
forefingerx3_20.jpg,"[3, 0.85498046875, 0.47412109375, 0.1689453125, 0.1865234375]"
forefingerx3_21.jpg,"[3, 0.68115234375, 0.44921875, 0.0869140625, 0.125]"
forefingerx3_22.jpg,"[3, 0.6884765625, 0.50048828125, 0.111328125, 0.1318359375]"
forefingerx3_23.jpg,"[3, 0.33837890625, 0.40185546875, 0.0771484375, 0.1201171875]"
forefingerx3_24.jpg,"[3, 0.6884765625, 0.50048828125, 0.111328125, 0.1318359375]"
forefingerx30_0.jpg,"[3, 0.28564453125, 0.587890625, 0.0556640625, 0.05859375]"
forefingerx30_1.jpg,"[3, 0.43017578125, 0.720703125, 0.0537109375, 0.056640625]"
forefingerx30_2.jpg,"[3, 0.328125, 0.65576171875, 0.044921875, 0.0498046875]"
forefingerx30_3.jpg,"[3, 0.41357421875, 0.517578125, 0.0595703125, 0.060546875]"
forefingerx30_4.jpg,"[3, 0.28076171875, 0.5908203125, 0.0556640625, 0.05859375]"
forefingerx30_5.jpg,"[3, 0.36376953125, 0.576171875, 0.0517578125, 0.0546875]"
forefingerx30_6.jpg,"[3, 0.63916015625, 0.68408203125, 0.0419921875, 0.0478515625]"
forefingerx30_7.jpg,"[3, 0.45166015625, 0.68896484375, 0.0693359375, 0.0693359375]"
forefingerx30_8.jpg,"[3, 0.24365234375, 0.53125, 0.0615234375, 0.064453125]"
forefingerx30_9.jpg,"[3, 0.3193359375, 0.64501953125, 0.046875, 0.0517578125]"
forefingerx30_10.jpg,"[3, 0.32080078125, 0.64697265625, 0.0458984375, 0.0517578125]"
forefingerx30_11.jpg,"[3, 0.5400390625, 0.67529296875, 0.044921875, 0.0517578125]"
forefingerx30_12.jpg,"[3, 0.44384765625, 0.7177734375, 0.0576171875, 0.060546875]"
forefingerx30_13.jpg,"[3, 0.755859375, 0.72412109375, 0.044921875, 0.0478515625]"
forefingerx30_14.jpg,"[3, 0.43896484375, 0.54052734375, 0.0595703125, 0.0595703125]"
forefingerx30_15.jpg,"[3, 0.64111328125, 0.6826171875, 0.0419921875, 0.046875]"
forefingerx30_16.jpg,"[3, 0.74755859375, 0.8720703125, 0.0732421875, 0.07421875]"
forefingerx30_17.jpg,"[3, 0.7119140625, 0.59130859375, 0.0546875, 0.0576171875]"
forefingerx30_18.jpg,"[3, 0.650390625, 0.67529296875, 0.0390625, 0.0458984375]"
forefingerx30_19.jpg,"[3, 0.736328125, 0.63427734375, 0.0625, 0.0654296875]"
